run_id,beam_size,img,label_true,context_true,label_generated
20220322_101059,5,38640.jpg,"the central, metal laticework spire of the Batwing Spaceshot ride.","The 61 metres (200ft)-tall Batwing Spaceshot tower in the Gold Coast, Australia",Map of the construction site
20220322_101059,5,38641.jpg,Woodcut line drawing of H-shaped cell in an enclosure with electrical terminals at the top.,Drawing from Edward Weston's US Patent 494827 depicting the standard cell.,A photograph of the front of the castle and surrounding area
20220322_101059,5,38650.jpg,African American male in stocking cap signs autographs for fans on footballs,June signs autographs at Tampa Bay Buccaneers 2007 training camp.,"A group of men wearing white and blue uniforms , standing in front of a white wall ."
20220322_101059,5,38651.jpg,man in white American football uniform runs with a football on a football field,"June's first regular season interception for the Tampa Bay Buccaneers came on September 16, 2007.",A man in a white American football uniform runs with a football on a football field
20220322_101059,5,38700.jpg,Mahil Talaab,A great View In Mahil talaab,"A panoramic view of a large river , with a river in the background ."
20220322_101059,5,38709.jpg,closeup of newly harvest Indian berry fruits,Newly harvested fruits,Map of the area of a tropical cyclone .
20220322_101059,5,38717.jpg,A sign in a snowy area indicating an exit for I-270 to Fort Collins and SH 35 as the next exit,I-270 exit along I-70,A divided highway approaching a dip in the road and an interchange near several apartment buildings
20220322_101059,5,38718.jpg,An aerial photograph,"Former site of Stapleton International Airport, located east of I-270. I-270's interchange with I-70 can be seen in the far left","An aerial view of an airport , with two runways still visible"
20220322_101059,5,38747.jpg,"H. Douglas Barclay, Ambassador to El Salvador","Ambassador to El Salvador H. Douglas Barclay with Secretary of Defense Donald Rumsfeld at a Veterans Day Ceremony at the United States Embassy in San Salvador, November 11, 2004.",A group of men in military uniforms standing in front of a large building
20220322_101059,5,38757.jpg,"water map of the Savannah river from the city emptying out into the Atlantic with channel depths noted, an inset shows coast running north off the map towards Charleston SC","1855 Navigation Chart. City of Savannah mapped left in red, ""Old Fort Jackson"" center, Fort Pulaski on Cockspur Island at river's mouth. North shore of Tybee Island at lower right",A map showing the area of the French army
20220322_101059,5,38758.jpg,"Union engineers lined up in sandy foreground of white houses, white lighthouse in the far background",Rebel-burned Lighthouse rises behind a Union engineer company,A group of men in front of a crowd of people
20220322_101059,5,38759.jpg,"broadside view of a two-masted schooner with a smoke stack in the center, at anchor, without sails, painted white","Like this blockade runner, Fingal ran the Union blockade.","A large ship with sails furled , lying in an ice-covered sea ."
20220322_101059,5,38760.jpg,"an island map showing (a) fort in the center, and Union batteries on (b) two upriver islands, (c) one on a north coastal island, and (c) eleven east on Tybee Island","Map of the siege of Ft. Pulaski. Fort in red with outlying batteries, U.S. batteries in grey;besieging batteries upriver had infantry and gunboat support to cut off Pulaski from Savannah",A map showing the area of the French army
20220322_101059,5,38761.jpg,"two-masted schooner, centered side wheel, tall centered smokestack",A sidewheeler gunboat like that used by C.S. Navy armed with one swivel-mounted gun at the bow,"A three-masted ship with a single funnel , at sea"
20220322_101059,5,38762.jpg,timber frame construction of a passageway into a hill,Union bombproof constructionlike those built on Tybee Island,A black and white photograph of a group of men wearing military uniforms standing in a trench and aiming rifles . Tents are visible in the background .
20220322_101059,5,38763.jpg,two cannon on a ground level platform with two stacks of percussion shells,Union battery of two 30-pounder Parrott Rifles and ammunition. Five Parrotts massed fire of percussion shells on the fort,A black and white photograph of a group of soldiers sitting in a trench in a field
20220322_101059,5,38823.jpg,"Regional map of Northern Rhodesia, with an inset world map in the lower left corner",Location of Northern Rhodesia in Africa,A map of the United States with Montana highlighted
20220322_101059,5,38824.jpg,"Map of Northern Rhodesia, illustrating three mines close to each other"," Map showing the location of Mufulira, Nkana and Roan Antelope in the Copperbelt of Northern Rhodesia, near the frontier of the Belgian Congo",A map of Peru with Trujillo marked in the upper-west of the country .
20220322_101059,5,38825.jpg,Two miners digging in close quarters,Rhodesian miners during the 1950s,A black and white photograph of a black and white photograph of a man and woman in a dog
20220322_101059,5,38832.jpg,A reddish building topped by a large dome and surrounded by smaller domes and four towers,"Originally a church, later a mosque, the 6th-century Hagia Sophia (532537) by Byzantine emperor Justinian the Great was the largest cathedral in the world for nearly a thousand years, until the completion of the Seville Cathedral (1507) in Spain.",A view of Al-Azhar Mosque and University in Cairo .
20220322_101059,5,38833.jpg,"A crudely drawn map depicting a walled city on a peninsula with a park, a network of roads, and a scattering of buildings","Created in 1422 by Cristoforo Buondelmonti, this is the oldest surviving map of Constantinople.",A page from a medieval manuscript
20220322_101059,5,38834.jpg,"Satellite image showing a thin piece of land, densely populated on the south, bisected by a waterway",Satellite view of Istanbul and the strait of Bosporus,A map showing the extent of the Everglades
20220322_101059,5,38835.jpg,"Two- and three-story colored houses with docks and balconies, built directly on the edge of the water","Originally outside the city, yal residences along the Bosphorus are now homes in some of Istanbul's elite neighborhoods.",Map of the hotel
20220322_101059,5,38836.jpg,"A map depicting districts, squeezed between two bodies of water; farther districts are very large compared to those clustered in the center.","Istanbul's districts extend far from the city center, along the full length of the Bosphorus (with the Black Sea at the top and the Sea of Marmara at the bottom of the map).",A map of the Bulgarian Empire in the late 12th century
20220322_101059,5,38837.jpg,"The faade of a masonry building, with four Greek adorning its entrance, under a clear blue sky","The Istanbul Archaeology Museums, founded by Osman Hamdi Bey in 1891, form Turkey's oldest modern museum.",A neoclassical building seen from a corner .
20220322_101059,5,38838.jpg,"Goods overflow out of storefronts, leaving a narrow passageway where shoppers move about.",The Grand Bazaar is one of the largest covered markets in the world.,A group of people in front of a building with a neon sign .
20220322_101059,5,38839.jpg,Entrance to an office building with an overhead sign saying 'Hrriyet',"Established in 1948, Hrriyet is one of Turkey's most circulated newspapers.","A Burger King in Oaxaca , Mexico"
20220322_101059,5,38840.jpg,"A four-story, white flat-roofed building with two Turkish flags and a portrait on the exterior",Headquarters of the state-run TRT's Istanbul radio operations,A two-story white house with red roof and large windows
20220322_101059,5,38841.jpg,A triumphal arch adjacent to a Turkish flag and in front of an open plaza,"Main entrance gate of Istanbul University, the city's oldest Turkish institution, established in 1453.",A large crowd in front of a large flag with a flag flying
20220322_101059,5,38842.jpg,"A brick factory stands in front of a park, with open green space, a reflecting pool, and benches","The Silahtaraa Power Station, now the art museum SantralIstanbul, was Istanbul's sole source of power between 1914 and 1952.",A photograph of the post office building
20220322_101059,5,38843.jpg,"An arched neoclassical building with hanging banners, with a yellow vehicle parked in front",The Istanbul Grand Post Office dates back to 1909.,A view of the interior of a building .
20220322_101059,5,38979.jpg,"A Coast Guard Port Security Unit 307 (PSU 307) protecting the port at Guantanamo Bay, Cuba.","Coast Guard Port Security Unit 307 (PSU 307) protecting the port at Guantnamo Bay, Cuba.","A man wearing a black shirt , pants and a black vest over his head , standing in front of a blue lake ."
20220322_101059,5,38981.jpg,"A color photograph of the front section of a twin engine propeller aircraft in a museum, shown in semi profile, viewed from the front left. The aircraft is painted green and light blue. Antennas are protruding from the nose of the aircraft.",A Ju 88R-1 night fighter with the FuG 202 Lichtenstein B/C radar installation similar to the aircraft / equipment combination used by Sayn-Wittgenstein,A Harrier stored at an airfield
20220322_101059,5,38982.jpg,Pianist David Wilde foxbrushfilms.com,"David Wilde in 2020 at The Queen's Hall, Edinburgh (foxbrushfilms.com)",A photo of an elderly man sitting at a piano
20220322_101059,5,38997.jpg,"European bison, facing right and looking at the camera",European bison were given to Moldova in 2006 by Poland; now they are found in the Pdurea Domneasc nature reserve.,A photograph of a large black bat on its hind legs
20220322_101059,5,38998.jpg,Photo of early 20th-century politician Costache Leanc,Costache Leanc,A black and white photograph of a man
20220322_101059,5,39033.jpg,An elaborate large model of the Audrey monster resembling a mammoth Venus flytrap devouring a woman whose legs are sticking out of its mouth,Audrey II devours Audrey; 200607 London production,"A painting of a man dressed in a military uniform , surrounded by four men ."
20220322_101059,5,39036.jpg,Three-wheeled amphibious boat on the sand,"The new ferry, Glansteffan",A photograph of a small boat on a river
20220322_101059,5,39037.jpg,Yeast cohesin complex,"The yeast cohesin complex consists of specialized proteins, including Scc1.",A diagram showing the optical configuration for Fourier ptychography .
20220322_101059,5,39047.jpg,"Causes of traumatic brain injury falls make up 28%, traffic accidents 20%, being struck by or against 19%, assault 11%, Non-motorized vehicles 3%, other transportation 2%, unknown 9%, and other 7%.",Causes of TBI,A map of the battle .
20220322_101059,5,39060.jpg,City & the Ganges,Aerial View of Berhampore and the Ganges,"A photograph of a large number of skyscrapers , with a large number of skyscrapers in the background"
20220322_101059,5,39062.jpg,Dhirar village hamirpur,"Hamirpur, Himachal Pradesh",A small pile of stones in a grassy area
20220322_101059,5,39081.jpg,Turunmaa warship at sea,Turunmaa photographed through range finding binoculars in 1983,A large warship in the foreground with a small ship in the background
20220322_101059,5,39082.jpg,Hikers in the Brooks Range,A pair of hikers climbs toward a high pass in the Central Brooks Range.,A mountain in the distance .
20220322_101059,5,39083.jpg,A red-brick school in a corner slightly covered by trees,"Houses renovated with the attention to the ""true colours"" and non-renovated, in the neighborhood","A small , one-story brick-faced house with a small yard in front"
20220322_101059,5,39084.jpg,A man sitting in a chair-like contraption attached to a scale above for weighing him.,Sanctorio sitting in the balance that he made to calculate his net weight change over time after the intake and excretion of food stuffs and fluids.,A photograph of the interior of a temple
20220322_101059,5,39089.jpg,An animated female figure gliding through a field of clouds as it is about to fly in front of the sun,"The animated woman (pictured) is a representation of Utada Hikaru, and the creation was inspired by several anime films and shows such as the 1997 entry Princess Mononoke.",A view of the ocean under a bright sky .
20220322_101059,5,39100.jpg,Prez playing stand-up bass,"Chris Prez (pictured in 2012) took creative control on ""Ya No""; adding electric guitar riffs and other musical styles into the recording.",A man in a red shirt holding a guitar while standing behind a microphone
20220322_101059,5,39135.jpg,"St. Chad's Church, Wishaw.","St. Chad's Church, located on The Gravel.",A brick church with a tower and a tower on the right .
20220322_101059,5,39137.jpg,Picture of Greg Camp playing guitar live in 2010.,"Guitarist Greg Camp wrote ""All Star"", the last song to be recorded for Astro Lounge in 1999.","A man in a black shirt and hat , playing a guitar on a stage ."
20220322_101059,5,39153.jpg,Circle H.,The Circle H.,A white diamond with a yellow swastika inside it
20220322_101059,5,39156.jpg,"A sporty red two-seat convertible facing right at a mild three-quarter orientation to the viewer, parked in front of a light brown wall","""A brilliant red Barchetta from a better, vanished time ...""",A Production-spec Porsche Boxster 986 race
20220322_101059,5,39168.jpg,a 3-stone stove,cooking tortillas (flatbread) on a wood-fired 3-stone stove,A Malagasy woman sorts vanilla pods heaped on a table .
20220322_101059,5,39169.jpg,The Proyecto Mirador Dos por Tres stove,Dos por Tres Stove,"A woman , wearing a blue and white shirt"
20220322_101059,5,39185.jpg,Sabella pitchside dramatically celebrating Estudiantes victory in the Argentine Primera Divisin in 2010,Sabella celebrates after winning the Apertura title with Estudiantes in 2010.,"A man , wearing a green shirt and black tie , is standing on a basketball court ."
20220322_101059,5,39202.jpg,"Miniature portrait of a young, dark-haired lady wearing a lace-trimmed dress and necklace","Mara ngela Furriol, the Hispanic-American who may have been Caxias' fiance",A black and white photograph of a woman
20220322_101059,5,39203.jpg,Miniature group portrait depicting six children in formal dress,"Ana Lusa de Loreto, wife of Caxias, as a child (bottom right) along with her siblings",A black and white photograph of a group of people posing for a photo .
20220322_101059,5,39204.jpg,Lithograph depicting a dark-haired young man with moustache wearing a heavily embroidered military tunic with epaulettes and several medals and orders at his neck,"Lus Alves de Lima e Silva, then-Baron of Caxias, around age 38, c. 1841",A young man wearing a suit
20220322_101059,5,39205.jpg,Engraving depicting two small boats sailing into a bay backed by high mountains at the foot of which are the buildings of a town,Sabar (pictured) was one of the towns Caxias marched into during the 1842 Liberal rebellion in Minas Gerais province,A black-and-white photo of a large number of aircraft flying in formation above a field
20220322_101059,5,39206.jpg,"Lithograph depicting a dark-haired man with moustache wearing a heavily embroidered military tunic with epaulettes, sash of office and several medals and orders at his neck","The then-Count of Caxias, around age 43, c. 1846",A photograph of the head of a man
20220322_101059,5,39207.jpg,"Painting depicting a two-masted, side-wheel steamer in full sail plowing through choppy seas with other ships in the distance","The steamship Dom Afonso, aboard which Caxias scouted the port area of Buenos Aires for a later canceled attack","A three-masted ship with sails furled , lying in an ice-covered sea ."
20220322_101059,5,39208.jpg,"Lithograph of a drawing featuring a three-quarters length portrait of a middle-aged man with moustache wearing a military tunic with embroidered cuffs and decorated with epaulettes, lanyards, a sash of office and several medals and orders at his neck, and holding a feathered bicorne hat in his right hand","Caxias around age 54, c. 1857",A black and white photograph of a man wearing military uniform with medals
20220322_101059,5,39209.jpg,"Painted three-quarters length portrait of a seated man with gray mustache who is wearing a black frock coat, white shirt with wingtip collar and black cravat, and black gloves","Caxias around age 58, c. 1861","A man with white , wavy hair wearing a high-collared white shirt , black jacket , and black tie"
20220322_101059,5,39210.jpg,Drawing depicting a group of mounted men in dress uniform who are inspecting lines of troops,"PedroII (raising his hat) follows behind his two aides-de-camp, one of them Caxias (center). This military parade most probably occurred during the Siege of Uruguaiana at the beginning of the Paraguayan War.","A sketch of a Cavalry officer greeting another wounded Officer on Beecher Island , Colorado"
20220322_101059,5,39211.jpg,Drawing depicting a figure in military dress uniform and kepi mounted on a black horse with marching and mounted figures in the background,"Caxias in Paraguay, c. 1866. He is portrayed in simple campaign uniform, instead of the court dress shown in other pictures",A man with a mustache wearing a hat
20220322_101059,5,39212.jpg,Drawing depicting a mounted figure in bicorne hat with raised sword leading charging foot soldiers holding rifles with bayonettes fixed,Caxias leads the Brazilian army,A black and white engraving showing a large number of men in military uniform standing in the snow
20220322_101059,5,39213.jpg,"Lithograph depicting head and shoulders of a man with gray moustache wearing a military tunic with epaulettes and elaborate lanyards, several medals at his neck and breast, sash of office, and a prominent star on a heavy gold chain suspended from his shoulders","Caxias, around age 66, wearing the collar of the Order of the Rose, c. 1869",A portrait of a curly-haired man wearing a uniform with epaulettes
20220322_101059,5,39214.jpg,"Half-length painted portrait depicting a gray-haired man with moustache wearing a military tunic with epaulettes, lanyards, blue sash, and several medals and orders on his breast and at his neck","The Duke of Caxias at age 71, 1875","A man with dark hair , wearing a dark green military uniform with a red sash ."
20220322_101059,5,39215.jpg,"Full-length photographic portrait depicting an older man with moustache resting his right arm on a pedestal which holds a feathered bicorne hat, and wearing a heavily decorated military dress uniform with his left hand resting on the sword at his side","Caxias around age 74, c. 1877",A black and white photograph of a man in military uniform holding a rifle
20220322_101059,5,39216.jpg,Photograph of a huge bronze statue atop a multi-story stone plinth depicting a mounted rider with upraised sword,Monument in honor of the Duke of Caxias in the city of So Paulo,"A large , stately building"
20220322_101059,5,39217.jpg,Heraldic escutcheon with the coat of arms divided into six pales of varying designs,Arms of the Duke of Caxias,A coat of arms showing a golden rose and a red rose inside it
20220322_101059,5,39339.jpg,Flag of India,"The Flag of India (since 1947) is saffron, white and green","A tricolour flag of saffron , white and green with a spinning wheel in the centre"
20220322_101059,5,39340.jpg,"A singer, clothed in a shirt and a dark jacket, is holding a microphone and singing","Mark Hall, Casting Crowns' lead singer, wrote or co-wrote all but one of the album's tracks.","A man wearing a black shirt , singing into a microphone"
20220322_101059,5,39352.jpg,"Fargate shopping precinct, Sheffield. Once a busy road, it has been pedestrianised for several decades and is Sheffield's main City Centre shopping area, home to many well known companies. The image shows classical architecture on both sides with one plan spaces in the centre, dotted with trees and the buildings on the High Street are visible beyond the trees.",Fargate shopping area,A street with a large glass building in the foreground
20220322_101059,5,39356.jpg,Deepika Padukone is sitting on a chair and smiling at the camera,Padukone at a promotional event for Lafangey Parindey in 2010,"A woman with brunette hair , wearing a white outfit ."
20220322_101059,5,39357.jpg,Ranveer Singh and Deepika Padukone smiling for the camera,Padukone and Ranveer Singh at an event for Goliyon Ki Raasleela Ram-Leela in 2013. She was awarded her first Filmfare Award for Best Actress for her performance in the film.,"A photograph of Priyanka Chopra looking forward , smiling and posing for the camera"
20220322_101059,5,39358.jpg,A headshot shot of Deepika Padukone,Padukone at an event for Bajirao Mastani in 2015,"A woman with brunette hair , wearing a white outfit ."
20220322_101059,5,39359.jpg,A shot of Deepika Padukone dancing on stage,"Padukone performing at the  ""SLAM! The Tour"" concert in 2014","A woman holding a microphone , wearing a white dress ."
20220322_101059,5,39360.jpg,A shot of Deepika Padukone posing for the camera,Padukone at an event for Lux in 2016,"A woman with brunette hair , wearing a blue outfit ."
20220322_101059,5,39392.jpg,Electric Football is enjoyed by football enthusiasts from young to old!,Electric Football Game,A man in a white shirt looking down at a wooden table .
20220322_101059,5,39393.jpg,"In 2016, a scoreboard, strategy and rules app for smart phones and tablets was added to the game of Electric Football.","In 2016, a digital scoreboard, strategy and rules app for smart phones and tablets was added to the game of Electric Football.",A map of the interior of a stadium .
20220322_101059,5,39405.jpg,The statue of the Brabo throwing the severed hand of Antigoon,"The Brabo fountain, in Antwerp. Brabo throws the severed hand of Antigoon into the Scheldt. Sculpture by Jef Lambeaux (in 1887)","A large stone statue of a woman in classical dress , with a large crowd in the background"
20220322_101059,5,39419.jpg,A dark-skinned man wearing a blue football jersey with a number 23,Wide receiver Devin Hester was drafted in the second round and holds several NFL records as a return specialist.,A Caucasian male ice hockey player shown from the knees up . He is wearing a black helmet and a black and white uniform .
20220322_101059,5,39420.jpg,A light-skinned man wearing a football jersey,Zach Strief was drafted by the New Orleans Saints in the seventh round and part of the offensive line which won the Madden Most Valuable Protectors Award twice.,A young man wearing a white shirt .
20220322_101059,5,39421.jpg,A light-skinned man wearing a white football jersey and dark blue pants,Owen Daniels was a fourth round pick and a two-time Pro Bowl selection.,Photo of Travelle Wharton
20220322_101059,5,39422.jpg,A light-skinned man wearing a white football jersey,"Kyle Williams was a fifth round pick, six-time Pro Bowl selection and second team All-Pro for the Buffalo Bills",A man in a white jersey
20220322_101059,5,39423.jpg,A dark-skinned man wearing a white football jersey,Marques Colston was a bottom-five seventh round pick but went on to win Super Bowl XLIV with the New Orleans Saints and set a string of franchise records for receiving yards and touchdowns.,A man wearing a white football shirt .
20220322_101059,5,39497.jpg,Panorama of city with mixture of five- to ten-story buildings," Conowingo Dam, seen downstream from the southwest shore of the Susquehanna River",A view of the Brooklyn Bridge
20220322_101059,5,39515.jpg,"Gravestone of Igor Korolev in Mount Pleasant cemetery, Toronto, decorated with flowers and memorabilia",Grave of Igor Korolev,A photograph of a black and white shirt with a dark blue background
20220322_101059,5,39527.jpg,Statue of a Hittite priest-king made from basalt and containing bone eyes,Hittite statue of a priest-king,A statue of a man in a robe
20220322_101059,5,39530.jpg,Romans based their ancient military armors and weapons of the Greek hoplites.,Greek hoplite,A drawing of a man with a mustache
20220322_101059,5,39550.jpg,"Cover for ""Notes of a Native Son"" (British edition)",British edition,A black and white photograph of a black man with a white beard
20220322_101059,5,39561.jpg,Photograph of upright pool cue with written labels naming the technical term for each part of the cue and lines drawn from each label to pinpoint the part described.,A pool cue and its major parts.,A diagram showing the three versions of the `` I '' and a `` D '' is shown on the right in the image .
20220322_101059,5,39587.jpg,An entertainment venue at The Villages in Florida.,"An entertainment venue at The Villages, Florida.",A group of people standing on a stage in front of an outdoor stage . Behind them is a large group of people .
20220322_101059,5,39590.jpg,Trimeresurus popeorum,"Adult male Pope's pit viper, Trimeresurus popeiorum",A green green snake on a log
20220322_101059,5,39596.jpg,Captaincies of Brazil,"The captaincies of Brazil (Lus Teixeira), Biblioteca da Ajuda (Lisbon)",A page from a medieval manuscript
20220322_101059,5,39630.jpg,"Picture taken in Haldwani, Uttarakhand, India","Picture of Brown Capped Pygmy Woodpecker taken in Haldwani, Uttarakhand, India","A small , black and white bird with a brown head sits on a tree branch"
20220322_101059,5,39664.jpg,A mostly black-and-white map depicting several regions of a city,A map of the Havana area drawn in 1842,A map of the original Bethlem Hospital site
20220322_101059,5,39665.jpg,A black-and-white image of a lighthouse,The Morro Castle lighthouse,A black and white photograph of a warship
20220322_101059,5,39666.jpg,A sketch detailing damage caused by the 1846 hurricane.,Map depicting the extent of the hurricane's damage in Key West.,A map of Eastern Europe depicting the movement of military units and formations .
20220322_101059,5,39667.jpg,A colored print map depicting several states and their boundaries,Map of New York and portions of New England at the time of the hurricane,A map of the San Juan Basin
20220322_101059,5,39668.jpg,A sketch of an island's shape and its dimensions,"Map of Sand Key, Florida prior to the 1846 hurricane",A map showing the location of opposing forces
20220322_101059,5,39712.jpg,Soldiers watch a hill in front of them as aircraft drop bombs on it,"Marines watch F4U Corsairs drop napalm as I Company, 3rd Battalion, 7th Marines move in to attack Chinese positions in North Korea.",A group of soldiers in a tactical column patrolling a trench
20220322_101059,5,39713.jpg,A 2019 Southeast Asian Games basketball game at the Mall of Asia Arena.,A 2019 Southeast Asian Games basketball game at the Mall of Asia Arena,A view of the crowd during the 2006 FA Cup Final .
20220322_101059,5,39764.jpg,A suited middle-aged man with ginger hair standing in a room with wood paneling. He has a concerned expression and is rubbing his hands.,Charles Kennedy's leadership was heavily criticised after the 2005 general election.,A man in a suit looks at the camera
20220322_101059,5,39765.jpg,Middle-aged man with a serious expression in a suit.,"Simon Hughes, the party's president, also stood.","A man wearing a black suit and blue-striped tie , with the American flag in the background"
20220322_101059,5,39766.jpg,Example of two normal cumulative distribution functions F(x) and G(x) which satisfy the single-crossing condition.,Example of two cumulative distribution functions F(x) and G(x) which satisfy the single-crossing condition.,"A map of a road , with a portion of the major cities marked"
20220322_101059,5,39767.jpg,350 half-platoon tents that were used to host the teams in Kuopio-Jukola,350 half-platoon tents provided by Finnish Defense forces were used to host the teams in Kuopio-Jukola. Video of building the tent village.,A group of people standing outside a gated area .
20220322_101059,5,39769.jpg,"Belle of Nelson poster for their sour mash whiskey, shows a Turkish harem of nude white women, and a black man (presumed eunuch) with water pipe in foreground.",Belle of Nelson poster for their sour mash whiskey,A painting of a man sitting on a throne
20220322_101059,5,39797.jpg,An entrance to a cave in a wooded hillside,The entrance to Shanidar Cave,A color picture of a large masonry ruin
20220322_101059,5,39812.jpg,Different examples of typical Flashback arrestors for different applications,"Flashback arrestors with different size and flow rate, and different connections",An ITT D-Sub .
20220322_101059,5,39823.jpg,"Three people, two men and a woman, standing in front of a cafe","Left to right: Sergeant Moue, George Stobbart, and Nicole Collard standing in front of Cafe De La Chandelle Verte in Paris",A colourful image of a red house
20220322_101059,5,39824.jpg,A man in a white shirt,"Charles Cecil, creator and director of the Broken Sword series",A man in a white shirt
20220322_101059,5,39857.jpg,"Mt. Kanchanjunga (Kangchendzonga), the third highest peak of the world and the second highest peak of India, as seen from Rinchenpong, Geyzing subdivision, West Sikkim district, Sikkim, East India on 7th May, 2017.","Mt. Kanchanjunga (Kangchendzonga), the third highest mountain peak of the world and the second highest mountain peak of India, as seen from Rinchenpong, Geyzing subdivision, West Sikkim district, Sikkim, East India on 7th May, 2017.",A picture of a mountain .
20220322_101059,5,39858.jpg,Colour photo of biplane in flight,"Bristol Fighter, a type flown by Slessor in the 1920s",A Lockheed Martin F-35A Lightning II of the type based at RAF Barkston Heath .
20220322_101059,5,39859.jpg,"Slessor, with walking stick, before ranks of uniformed personnel","Air Marshal Slessor as Air Member for Personnel, inspecting Czecho-Slovak personnel during the farewell parade of Czech squadrons at Manston, Kent, in 1945",A group of men in uniforms .
20220322_101059,5,39860.jpg,Several people walking around a jet bomber at an airfield,Victor bomber pictured in 1959,A black-and-white photo of a large aircraft on the ground
20220322_101059,5,39861.jpg,"A chart visualizing the distribution of patients (by age) at the diagnosis of rumination syndrome. It is a bar graph, representing ages between newborn and 20. No patients under 5 were used. The graph peaks in the 14 to 18 years range, with the most patients being diagnosed at 17 (20 of the 145 patients). Moving away from 17 years of age, the number of patients diagnosed tapers off gradually.",Age distribution at diagnosis,A graph showing the number of exoplanets discovered per year in 1950 .
20220322_101059,5,39864.jpg,Cape Corwin detail map,Cape Corwin detail (Coast Survey); labels per USGS,A map . See description
20220322_101059,5,39865.jpg,Cape Corwin USCGS 1911,Cape Corwin detail from USCGS 1911 chart,"A book cover , with `` Marquess of Queensberry '' in copperplate script ."
20220322_101059,5,39866.jpg,Nunivak Island,Nunivak Island US Coast Survey chart detail; Cape Corwin lower right,A map of a perimeter on the southeastern tip of a land mass
20220322_101059,5,39904.jpg,An ice hockey player dressed in a blue jersey with blue and green trim. He is stretching with one knee on the ice and the other lunged forward. He rests his stick on one leg while looking forward.,Burrows in 2009,A hockey player in full gear skating on the ice
20220322_101059,5,39905.jpg,An ice hockey player dressed in a blue jersey and a white baseball cap. He is relaxed on the ice with both hands on opposite ends of his stick across his torso.,Burrows at the Canucks 2009 Skills Competition,"A Caucasian hockey player . He wears a blue jersey with white and green trim and a blue , visored helmet . He is holding a hockey stick in a ready position ."
20220322_101059,5,39933.jpg,The clock at the Mount Kisco MNR Train Station.,The clock at the Mount Kisco station.,"A white , spherical structure with a round dome"
20220322_101059,5,39934.jpg,"A red granite gravestone geometrically similar to the roof of a house, surrounded by other headstones","The Marrable's family grave at Kensal Green Cemetery, London",A granite headstone among other headstones
20220322_101059,5,39943.jpg,"Brackley Town Football Club, Brackley.","Aerial view of St James Park, Brackley - July 2020","A view of the playing area of the Barabati stadium in Cuttack , India"
20220322_101059,5,39949.jpg,"Decathlon Branch at Amritsar, Punjab","Entrance of Amritsar, Punjab store",Map of the London Underground Station
20220322_101059,5,39950.jpg,"The upper section of the station's clock tower, with the features described in the text",Clock tower detail,Map of the church
20220322_101059,5,39951.jpg,"A brick building with snow-covered ground and a bare tree at the lower left. The portion of the building nearer the camera, on the right, has large rounded indentations in it and a metal roof hung from its side by cables over a bare concrete surface. The portion on the left, farther away, has been fenced off. It is taller, with a large square section rising to the top of the image in the center.","West (rear) elevation, 2009","A large , rectangular building with a sign"
20220322_101059,5,39952.jpg,"At bottom, one roadway of an expressway divides as it approaches a city skyline above it in the distance with the clock tower dominant on the left. Behind the city is a wooded hillside with development interspersed. Traffic on the road is heading away from the camera, following a left off ramp with a sign above it directing traffic to a place called Torrington via a highway with the number 8 in black on a white square; while the two main lanes veer right following a highway numbered ""84"" to the east in white on a semicircular red and blue background with white trim.",Clock tower dominating Waterbury skyline from I-84 as it approaches the city from the west,A six-lane freeway in an urban area
20220322_101059,5,39974.jpg,The female head of the Cadet Nurse Corps seated in civilian clothing,Lucile Petry (RN) was the director of the Cadet Nurse Corps from 1943 to 1948,A black and white photograph of a young woman with dark hair .
20220322_101059,5,39975.jpg,A model posing for a recruiting poster in the cadet winter uniform  gray with red shoulder straps  and a gray beret,The outdoor or winter uniform of the Cadet Nurse Corps,"A screenshot of the film , with the name of young man and woman on the left"
20220322_101059,5,39976.jpg,"student nurses, in traditional garb, studying in a laboratory with instructor nearby","Cadet Nurse Peggy Adams (Dorothy McGuire) studies in the bacteriology laboratory in Reward Unlimited (1944), a promotional short film produced for the Public Health Service","A man in a white shirt and tie , smiling at the camera"
20220322_101059,5,39977.jpg,Newspaper pictorial of cadet nurses in uniform from around the U.S.,Cadet nurses from around the United States,"A page from a book , headed `` BLACK BESS or the KNIGHT OF THE ROAD '' . The headline is `` Queues of Death . ''"
20220322_101059,5,40039.jpg,2007 Gulf Cup Stadium,View of the jam-packed stadium during the 18th Arabian Gulf Cup in Abu Dhabi in 2007,A football stand containing blue seats
20220322_101059,5,40077.jpg,"An old Eagle Scout medal, the pendant is an eagle with wings spread suspended from a red, white and blue ribbon attached to a scroll bar with the words Be Prepared","Arthur Eldred's Eagle Scout medal, courtesy National Scout Museum",A golden golden statuette
20220322_101059,5,40078.jpg,Two men pin an Eagle Scout medal onto a young man wearing a 1940s era Boy Scout uniform,"Eldred (center) looks on as son Willard (""Bill"") becomes an Eagle Scout on October 27, 1944",A man in a suit and tie standing with his hands on his hips
20220322_101059,5,40121.jpg,Bookshelves holding 280 volumes of the National Union Catalog (NUC),Portion of the National Union Catalog (NUC) at the Folger Shakespeare Library.,Map of the main building of the University of London
