run_id,beam_size,img,label_true,context_true,label_generated
20220319_040903,5,64044.jpg,"Hairy, woody capsules of L. lanigerum.",caption,The cultivar Cordyline 'Red Star ' has dark reddish bronze leaves
20220319_040903,5,64045.jpg,"The white, 5-petaled flowers of L. lanigerum.",caption,The moss rose 'Nuits de Young ( left ) and winter ( right )
20220319_040903,5,64210.jpg,First Fifteen of Royal Military College in 1913.,"First Fifteen of Royal Military College, Duntroon in 1913",The New Zealand team that toured New South Wales in 1884
20220319_040903,5,64222.jpg,Mite bite on the chest of a patient.,Mite bite on chest,A severe case of nodular acne
20220319_040903,5,64223.jpg,Feral pigeon nests are common sources of avian mites and should be removed as part of the treatment process.,Feral pigeon nest with eggs,The bird 's nest
20220319_040903,5,64240.jpg,"Demonstration on the 25th anniversary of Marsinah's murder, Jakarta, 8 May 2018. The text reads ""Marsinah  workers' hero and people's hero""",A woman demonstrator in sunglasses waves a white flag depicting the face of murdered trade unionist Marsinah. Indonesian language text appears below Marsinah's face,A pair of Converse sneakers
20220319_040903,5,64244.jpg,Mike Dean (pictured in 2014) was a controversial selection as match referee.,Mike Dean,A referee ( yellow/black ) issuing a red card to a player ( white/red )
20220319_040903,5,64245.jpg,Wade Elliott (pictured in 2012) scored the only goal of the game.,Wade Elliott,A referee ( yellow/black ) issuing a red card to a player ( white/red )
20220319_040903,5,64249.jpg,The location of New Jersey within the United States,A map of the United States with New Jersey highlighted in red,The state of Maryland ( in red )
20220319_040903,5,64250.jpg,"Ocean City was founded in 1879 as a dry town, and it never has issued a liquor license, forbids the sale of alcohol, and prohibits BYOB at restaurants.",A view over a town early in the morning with a power plant smokestack in the background,A view of the Port of Rijeka
20220319_040903,5,64251.jpg,"A sign lights up a liquor store in Wildwood, which has more than 60 active liquor licenses.","A green and orange neon sign that says ""self service drive in liquors,"" and has an arrow pointing downward.",The logo used from 1992 to 2015
20220319_040903,5,64252.jpg,Atlantic City is one of the few municipalities in New Jersey that allow the sale of alcohol 24 hours per day.,An illuminated cityscape alongside water seen at night from the air.,The Battle of San Jacinto
20220319_040903,5,64253.jpg,"This is an assortment of New Jersey wines. New Jersey's 48 wineries produce wine from more than 90 varieties of grapes, and from over 25 other fruits.","Ten bottles of New Jersey wine stacked in two rows, on a brown table with a yellow background.",A comparison of an event in the collection of Auckland Museum
20220319_040903,5,64254.jpg,"The C. Feigenspan Brewery in Newark, New Jersey, c.18901900.","A black and white image of a factory with a steeple, a smokestack, and the caption ""C. Feigenspan's lager beer brewery.""",A view of the Dansborg Fort
20220319_040903,5,64255.jpg,A poster from 1937 warning about the dangers of drunk driving. New Jersey instituted its first DUI law in 1909.,"An illustration in black, red and white showing a skull on the left, small bottle of liquor in the center and old-fashioned gasoline pump on the right with the caption ""Don't Mix 'Em"" on top.",A poster for the 1953 film
20220319_040903,5,64256.jpg,It is legal to consume alcohol beverages on New Jersey Transit trains.,"The inside of a train car during daylight, consisting of an aisle and seats on both sides of the aisle.",A train at Embarcadero station in 2018
20220319_040903,5,64257.jpg,The Stone Pony nightclub in Asbury Park filed for bankruptcy in 1991 because of a series of drunk driving lawsuits.,"A white brick building on a city street corner. On the side of the building, and on the entrance awning is ""The Stone Pony.""",The main entrance of Broadhurst Park .
20220319_040903,5,64258.jpg,Sandy Hook is one of the few places in New Jersey where alcohol may be consumed on a beach without a permit.,"A windswept white sand beach with grassy dunes on the side, and the ocean in the distance.",A beach on Malibu Beach
20220319_040903,5,64336.jpg,Halep with the junior French Open trophy in 2008,Halep posing with the French Open trophy,A young woman wearing a traditional costume
20220319_040903,5,64337.jpg,Halep at 2011 Wimbledon,Halep hitting a forehand,A referee ( yellow/black ) issuing a red card to a player ( white/red )
20220319_040903,5,64338.jpg,Halep at the 2013 US Open,Halep in ready stance to return serve,A referee ( yellow/black ) issuing a red card to a player ( white/red )
20220319_040903,5,64339.jpg,Halep (third from right) with the other competitors at the 2014 WTA Finals,"The eight WTA Finals competitors in a line dressed for a formal event, with the tournament trophy in the center",The band 's performance in `` Faces '' was praised by critics .
20220319_040903,5,64340.jpg,Halep at the 2015 French Open,Halep hitting a backhand,A woman twerking in a contest
20220319_040903,5,64341.jpg,Halep at the 2017 Washington Open,Halep hitting a forehand,The Latin American Xchange ( pictured ) and rapper Big Sean ( pictured in 2015 ) was the only player to win the award .
20220319_040903,5,64342.jpg,"Halep with the French Open trophy, depicted on a stamp",Halep holding the trophy above her head and smiling with her eyes closed,A young boy wearing a traditional shawl
20220319_040903,5,64343.jpg,Halep representing Romania at the 2014 Fed Cup against Serbia,Halep most of the way through her serving motion,The series was written in 2008 .
20220319_040903,5,64344.jpg,Halep covering the court,Halep running towards the left side of the net from just inside the baseline near the center of the court,Map of the Women 's football team .
20220319_040903,5,64427.jpg,Reto Salimbeni - Director (international),Portrait Image from Reto Salimbeni,The series was written by series creator and executive producer of Doctor Who .
20220319_040903,5,64429.jpg,Lucretia Mott used Bible passages to answer those who argued for women's subservience.,"A monochrome photograph portrait of an elderly woman seated in a chair, wearing a heavy shawl over a white blouse, a simple lace bonnet covering hair held up on the back of the head, the woman turned somewhat to the right","The Duke of Bedford , responsible for the hoax pamphlet entitled The Covent-Garden Journal"
20220319_040903,5,64430.jpg,Elizabeth Cady Stanton was dissatisfied with both the King James Version and the Revised Version of the Bible.,"A monochrome photograph portrait of an elderly woman shown from the elbow up, turned somewhat to the right, a white lace apron covering a dark shiny fabric dress, the white hair in front-to-back rows of ringlets","A young boy , circa 1915"
20220319_040903,5,64431.jpg,"Matilda Joslyn Gage felt that the Bible, even when re-interpreted, could not support women's rights.","A faded monochrome photograph portrait of a woman turned to the left, facing further left, wearing a dark coat closed with a floral brooch, over a white blouse with a lacy collar, the woman's blond hair held up in a bun on the back of her head, with a dark hair comb standing vertically in the bun",A portrait of Alice Springs
20220319_040903,5,64432.jpg,Rachel Foster Avery thought The Woman's Bible hindered the cause for women's suffrage.,"A washed-out monochrome photograph portrait of a young woman with shoulders squared to the camera, the head turned to the left, a neutral-colored dress topped by a dark ruff and white lace, the woman's dark hair pulled back behind her ears to fall down below her collar","The Duke of Buckingham , founder of the Brill Tramway"
20220319_040903,5,64454.jpg,"A 1657 world map. Several regions of the globe, notably western North America and Australia, remain mostly blank.","Anonymous double hemisphere world map based on Visscher's earlier Bible map of 1657, with the addition of the New Zealand coastline. Two celestial spheres in the lower eastern hemisphere, two circular diagrams, in the corners the four continents in allegorical form",The universe at the battle
20220319_040903,5,64465.jpg,"Still from the music video ""Ecstasy"", showing Koda Kumi on a bike. This look was adapted on the CD version of 3 Splash.","The image features a Japanese woman, sitting on a road motorcycle, in front of a black screen. A clear light is seen from the top-left corner.",The music video for `` Nobody but You '' was the first song to reach number one on the Latin Pop Airplay chart .
20220319_040903,5,64478.jpg,Adolph Kussmaul,photograph,The conductor Hans von Blow
20220319_040903,5,64479.jpg,Clment Launay,photograph,A portrait of Kang Youwei from 1906 or earlier
20220319_040903,5,64494.jpg,"Art Howe, seen here with the St. Louis Cardinals, hit the game's only home run in the third inning.",A man in a white baseball uniform and red cap.,The second baseman for the first time
20220319_040903,5,64497.jpg,"Pearl Jam and collaborator Boom Gaspar (keyboards) on the Backspacer Tour. Pictured in a semi-circle behind Eddie Vedder in this concert in Manchester, England on August 17, 2009 are: from L to R: Matt Cameron, Jeff Ament, Mike McCready, Boom Gaspar, and Stone Gossard",Pearl Jam performing on stage in 2009; the band is arranged in a semi-circle behind singer Eddie Vedder,The band Alabama had two number ones in 1985 .
20220319_040903,5,64498.jpg,Gaston Rahier's 1985 Paris-Dakar winning R 80 G/S,"Race-prepared R 80 G/S motorcycle, with Paris Dakar, Elf, and Playboy stickers. Displayed on a stand in a museum",A Honda ST1100 paramedic motorcycle in Birmingham
20220319_040903,5,64517.jpg,"Despite her initial reservations about Mowry, creator Mara Brock Akil (pictured in 2013) praised her audition and her commitment to the character.",A woman with curly black hair is talking into a microphone.,A retrospective portrayal ( 1852 ) of Disraeli as a young adult .
20220319_040903,5,64518.jpg,Mowry (pictured in 2017) received a positive response from critics for her performance as Melanie.,A picture of a woman with braided dark hair. She is wearing a black shirt with a flower design and is looking toward the camera.,A young boy wearing a young woman .
20220319_040903,5,64539.jpg,Siege of Mantua map shows important towns in northern Italy.,Map shows towns in northern Italy that were important during the Siege of Mantua in 1796 and 1797.,A map depicting the theories of the Magyars ' proposed Urheimats and their migrations
20220319_040903,5,64557.jpg,The player encountering MissingNo. in Pokmon Red,"A boy wearing a baseball cap seen from behind looks up at a lower-case ""d"" shaped character with a scrambled appearance. Below, a text box says ""Wild MISSINGNO. appeared!""",A screenshot of the music video for `` Believe '' .
20220319_040903,5,64558.jpg,"The player using a Pokmon to surf on the eastern shore of Cinnabar Island, a key component for activating the glitch",A seal-like creature swimming on a coast. To the left is a town and to the right is water.,Map of the Atlanta campaign
20220319_040903,5,64618.jpg,"Richard Florida, author of Who's Your City?",The book's author Richard Florida in 2006.,The episode was written by series co-creators David Benioff and D. B. Weiss .
20220319_040903,5,64619.jpg,The Sunbelt region of the United States.  Florida states that people with certain personality traits are attracted to the eastern part of this region.,"Map of the US, with the country's southern portions highlighted in red.",Map of the United States with Montana highlighted
20220319_040903,5,64673.jpg,"The second quadrangle (built c.1640c.1712) of Jesus College, with the large bay window of the hall on the right","A square grass lawn surrounded on three sides by joined buildings; to the left and centre, three storeys with windows positioned to form a regular pattern, topped at roof level above each window by curved gablets; on the right, two bay windows (one large, one medium) project from the wall, with the same design of curved gablets.",A view of the Dansborg Fort
20220319_040903,5,64674.jpg,"Plan, with college buildings on the main site highlighted.Key: A= First quadrangle, B=Second quadrangle, C=Third quadrangle, D=Junior Common Room, E=Habakkuk Room, F=Old Members' Building, G=Fellows' Garden, H=Fellows' Library, J=Hall, K=Principal's lodgings, L=Chapel, M=Principal's garden","A map of two adjoining quadrangles of buildings (on an island to the north of Market Street, to the west of Turl Street, to the east of Cornmarket Street and to the south of Ship Street). The first quadrangle, on the right, includes the Principal's lodgings and the chapel; the hall is between the quadrangles, and the second quadrangle includes the Fellows' Library; to the north of the second quadrangle, a third area, long and thin, includes rooms such as the Junior Common Room and the Old Members' Building",Map of the district
20220319_040903,5,64675.jpg,"The entrance to Staircase VI, in the second quadrangle; the graffiti celebrates the success of the college boat club in Torpids, the spring inter-college races.","A stone archway, without a door; above, the Roman numerals ""VI"" in a white circle and, in chalk, two crossed rowing oars with green blades and the words ""Blades"", ""2001"", ""Men's 1st Torpid""; to the left, ""Balliol SEH Keble Merton""; to the right, a standing dragon holding a flag above the initials ""JCBC""",The entrance to the Coroner 's Court
20220319_040903,5,64676.jpg,"The portrait of Hugh Price, college founder, in the hall",An elderly man in black robes and cap; the picture is in a decorated gold frame.,"A frame of the three-second Katsud Shashin , date and creator unknwon"
20220319_040903,5,64677.jpg,"Part of Ralph Agas's map of Oxford (1578) (south at the top), with the college (highlighted) near the city wall","A bird's-eye view of a city, showing a city wall, churches, colleges, other buildings and gardens","The Tenterground in Goodman 's Fields marked on John Rocque 's map of London , 1746 . [ i ]"
20220319_040903,5,64678.jpg,"An engraving from 1675 by David Loggan, showing the Turl Street face of the college, with the chapel on the right adjoining the gardens of the Principal's lodgings","A bird's-eye illustrated view of a college, with a quadrangle of buildings in front and an incomplete quadrangle behind. There are gardens to the right of the buildings.","A 19th-century illustration of the Battle of St. Louis 's Basilica , Saint Petersburg"
20220319_040903,5,64679.jpg,"The principal's lodgings (left, 1620s) and the chapel (right, completed 1621), with the original chapel entrance, now blocked, to the right of the door","A three-storey house adjoining a chapel, both in stone and with battlements",The main building of the Maurer School of Law .
20220319_040903,5,64680.jpg,Pardo's alterations are shown in this 1837 engraving.,"A three-storey building with regularly positioned windows, chimneys and an elaborated decorated entrance, adjoining a building with a large Gothic window, with a street in front on which there are people walking, and horses and carriages. There is a church spire in the distance.","A view of the church of St Peter 's Church , the main entrance to the House"
20220319_040903,5,64681.jpg,"The Turl Street exterior of the college, refaced in Bath stone in 1856, with the 1636 chapel window at the far right","A three-storey building, topped by a tower, and many bicycles leaning against the wall",A close-up view of the portico
20220319_040903,5,64682.jpg,"The interior of the chapel  in 1814, before alterations in the mid-19th century (left); in 2006 (right)","A chapel with a narrow chancel arch with memorials either side, black and white tiles on the floor, decorated wooden benches on each side of the aisle, and a painting in front of the main window. A man in dark academic or clerical robes talks to two women wearing bonnets and white dresses.",The interior of the capitol .
20220319_040903,5,64683.jpg,The tympanum above the entrance to the chapel,"Part of a stone doorway. The top is triangular, with the heads of two cherubs in the panel beneath. On the curved arch immediately above the entrance, the words ""Ascendat oratio descendat Gratia""; a rose and a thistle on the adjoining panels","The decoration of the tombstone consists of interlaced vines , repeated geometric designs , and inscriptions"
20220319_040903,5,64684.jpg,George Hedgeland's stained glass (1853) seen from Turl Street,A night scene of a stained glass window lit from inside,The Basilica of Our Lady of the Assumption
20220319_040903,5,64685.jpg,The reredos (1864),"A marble reredos beneath a stained glass window, with three scenes from the Crucifixion; a granite altar with six pillars",A view of the altar
20220319_040903,5,64686.jpg,The interior of the chapel facing west; the 1994 organ by William Drake stands on top of the 1693 screen added to the chapel by Jonathan Edwards.,"An organ with gilded pipes on top of a decorated wooden screen, with two rows of wooden benches on either side of an aisle",A view of the pillars of the replacement
20220319_040903,5,64687.jpg,The shell-hood (added c.1700) above the front door of the lodgings,"A large decorated shell-like stone canopy, with a shield in the centre and carved foliage around; a cherub's head underneath the hood",An example of a gilded frame at the church in San Xavier .
20220319_040903,5,64688.jpg,The gateway on the corner of Turl Street and Ship Street (1826),"A large stone archway at the junction of two streets, with two bicycles leaning against a street sign","A replica of the Rosetta Stone in Rashid ( Rosetta ) , in the crypt"
20220319_040903,5,64689.jpg," The first quadrangle, with the hall (centre), principal's lodgings and chapel (right)","Adjoining buildings (all with battlements) on three sides of an area of grass in the middle of a quadrangle crossed by pathways from side to side and front to back; at the far side, a large building with a clock at roof level and three large windows; on the left, regularly placed windows in a three-storey building; on the right, a chapel with three arched windows alongside a three-storey house",A view of the Dansborg Fort
20220319_040903,5,64690.jpg,"The hall, built c.1613c.1621 with the plaster roof added c.1741","A wood-panelled hall, with a large portrait of Elizabeth I in the middle of the far wall; other portraits alongside and around the walls; a white plaster ceiling with light blue decoration",The interior of the capitol .
20220319_040903,5,64691.jpg,"The corner of the north and west sides of the second quadrangle, with snow covering the grass",A regular pattern of windows and gables on two sides of a quadrangle of buildings; the matching shadows of the gables on the wall behind the photographer are visible on the snow,"A close-up view of Pitfour House , c.late 19th century"
20220319_040903,5,64692.jpg,"A view of the college from the south by George Vertue (1740), with the completed second quadrangle on the left and the first quadrangle on the right; the window in the bottom left corner is the south window of the Fellows' Library.","A bird's-eye view of two joined quadrangles of buildings, the left quadrangle being slightly larger than the right; the buildings on the far left extend beyond the adjoining range slightly, terminating in a large Gothic window; regularly positioned smaller windows and gables throughout both quadrangles",A drawing of the Old St. Mary 's Cathedral in the background
20220319_040903,5,64693.jpg,The interior of the library in 2010,A library interior,Map of the National Library of Law
20220319_040903,5,64694.jpg,The tower over the Ship Street entrance (1907),An imposing stone tower with an oriel window below it,A close-up view of the portico
20220319_040903,5,64695.jpg,Part of the Old Members' Building (opened in 1971),Four windows from a two-storey stone building projecting in a V-shape,An oblique view of the door of the School of Medicine .
20220319_040903,5,64696.jpg,"A cricket match in progress at the sports ground, with the two blocks of Hugh Price House in the background","A cricket match in progress, with players in their cricket whites; behind, two modern brick building, three storeys high with dormer windows in the roof; alongside the houses, a hedge running along the side of the pitch, reaching to about the second storey of the houses",The 19 March 2012
20220319_040903,5,64697.jpg,Houses on Ship Street,"A narrow road, pavements either side; on the left, a stone wall; on the right, a row of terraced three-storey houses, the upper storeys overhanging the ground floor",Map of the district
20220319_040903,5,65045.jpg,"Nebula Award for Best Novella for The Green Leopard Plague, by Walter Jon Williams",Nebula Award,The 250ml Appletiser can that is sold in the UK .
20220319_040903,5,65049.jpg,"Barry Levinson, executive director of Homicide: Life on the Street, directed ""Gone for Goode"".",A white-haired man wearing glasses and a suit smiles and looks off-screen.,The episode was written by series co-creators David Benioff and D. B. Weiss .
20220319_040903,5,65050.jpg,Proposed NLS family of launch vehicles.,The NLS launch family would have shared a common liquid-fuel engine.,"In the Fary Hills , 1910"
20220319_040903,5,65052.jpg,Punjabi culture,Punjabi culture.jpg,A woman and child in Kenya
20220319_040903,5,65074.jpg,The strategic situation in the Pacific in March 1944. The red shaded area was controlled by the Allies and the remainder was controlled by Japan.,Map of the western Pacific Ocean and South East Asia marked with the territory controlled by the Allies and Japanese as at March 1944,A map of South Malabar during the Malabar rebellion in 1921
20220319_040903,5,65075.jpg,The Japanese light cruiser Kinu (photographed here in 1931) was one of the ships whose detection by USSHaddo on 6 March sparked the emergency,Black and white photograph of a World War II-era warship,The underway
20220319_040903,5,65076.jpg, Locations in Western Australia affected by the March 1944 emergency,Map of the state of Western Australia marked with locations mentioned in the article,The seasonal residences of Abd al-Malik
20220319_040903,5,65077.jpg,The light cruiser HMASAdelaide protected merchant vessels and US Navy submarine tenders during the emergency.,Black and white photograph of a World War II-era warship. The ship is painted in a camouflage pattern.,The aircraft carrier HMASMelbourne
20220319_040903,5,65148.jpg,"Contemporary drawing of the first production: Oreste, Pris, Hlne and Calchas",sketch of male and female characters in Ancient Greek costumes,A 13th-century depiction of the early 20th century
20220319_040903,5,65149.jpg,Caricature of the feud between Offenbach's star sopranos[n 1],caricature of two women in Ancient Greek costume locked in mutual strangleholds,"The cover of the first tankbon released in Japan by Shueisha on December 24 , 2010"
20220319_040903,5,65150.jpg,La Silly as Oreste,photograph of young woman in a male Ancient Greek costume,An undated photograph of milie Barthe
20220319_040903,5,65151.jpg,"Albert Brasseur (Mnlas), Juliette Simon-Girard (Hlne) and Georges-Guillaume Guy (Agamemnon), 1899 revival at the Thtre des Varits","caricature of young woman, with a small and weedy man and a large robust man, all in Ancient Greek costume","A page from the Lienzo de Tlaxcala , showing a Spanish conquistador accompanied by Tlaxcalan allies and a native porter"
20220319_040903,5,65152.jpg,Jarmila Novotn and Hans Moser as Hlne and Mnlas in Max Reinhardt's 1931 Berlin production,young woman and older man in Ancient Greek costumes,The Beatles on tour in 1968
20220319_040903,5,65184.jpg,"The principal cast members of Alien (left to right: Holm, Stanton, Weaver, Kotto, Skerritt, Cartwright, and Hurt)","The seven principal cast members of the film stand in front of a white backdrop, in costume and holding prop weapons from the film.","Map of the United States embassy in Nairobi , Kenya"
20220319_040903,5,65185.jpg,Ridley Scott filmed model shots of the Nostromo and its attached ore refinery. He made slow passes filming at 212 frames per second to give the models the appearance of motion.,"In a film studio, a director operates a crane-mounted camera aimed at a large grey model spacecraft, raised several feet in the air by a support structure underneath. The model is lit from one side by bright studio lights and has tall spires with many pieces protruding from them.",Map of the Second Avenue
20220319_040903,5,65186.jpg,"The ""facehugger"" was the first creature Giger designed for the film, giving it human-like fingers and a long tail.","A man covered with sweat lays on a medical examination table, with a spider-like alien creature covering his face. The creature is beige in color and has four long, thin fingers on either side of its body that grasp tightly around the man's head, and its long tail is coiled around his neck.",The IBA is important for short-billed black cockatoos
20220319_040903,5,65187.jpg, Indiana University locations,Indiana University is located in Indiana,A map of the United States with Delaware highlighted
20220319_040903,5,65188.jpg,"The State Seminary Act, passed by Indiana's General Assembly on January 20, 1820 to establish Indiana University.",A hand-written document,A page from the Buxheim Organ Book .
20220319_040903,5,65193.jpg,River Bann at Bannfoot,river,The shore of Lake Horowhenua .
20220319_040903,5,65204.jpg,Gilles photographied in 1975 by Erling Mandelmann,Picture black/white of Jean Villard Gilles by Erling Mandelmann,"The British conspiracy theorist David Icke , who the CCDH sought to deplatform in 2020 ."
20220319_040903,5,65214.jpg,Buddy Williams early years,"old photos of a cowboy seated with guitar, and a man in a suit walking along a city street","The earliest known photograph of the Pioneer , a 1930 publication ."
20220319_040903,5,65215.jpg,The Buddy Williams Travelling Rodeo Tent Show toured extensively throughout Australia after WWII.,A crowd gathers outside a large tent with banner 'Buddy Williams' between its main poles.,A view of the Brandmeyer Fort in the town of Rio de Janeiro
20220319_040903,5,65216.jpg,"Buddy Williams on stage in Bourke, NSW, Australia, 1984",Man on stage with guitar and microphone,The guitar on the song was compared to that of Michael Jackson ( pictured ) .
20220319_040903,5,65263.jpg,Phaphund (Dibiyapur) Railway Station,Major Railway Station in District Auraiya,A train at San Leandro station in 2018
20220319_040903,5,65304.jpg,"Shot in Arrowhead Provincial Park. 5, August 2007, 18:17  Source: Arrowhead Lake  John Vetterli from Toronto, Canada","Picture of Arrowhead Lake in Arrowhead Provincial Park during the day, showing water, trees and a rowboat in the distance with three people on it.",The reserve in 2007
20220319_040903,5,65311.jpg,The earthworks of Eddisbury hill fort from the east,"Grassy land sloping upwards, and at the horizon there are three uneven banks of earth covered in grass. A few trees break up the grassland.",A view of Pirin
20220319_040903,5,65312.jpg,The 11th-century church at Coombes is a Grade I listed building.,"Three-quarter view of a long, low, flint rubble church on a rising grass slope with some gravestones. A tile-roofed porch juts out from the longer side, which also has two paired lancet windows and two other windows. The shorter side has three single-light round-headed windows and a blocked lancet window below the roofline.",The von Toll family burial chapel at Arukla manor ( Estonia )
20220319_040903,5,65313.jpg,Adur located within West Sussex,"Adur district is a small, parallelogram-shaped area in the extreme south-east of the county of West Sussex.",Map of Mexico
20220319_040903,5,65337.jpg,"Nuffield College, facing New Road, with the library tower topped by a  flche. The main entrance to the college is in the middle of the building to the left of the tower.","A tall light-coloured stone square tower with a small metal spire; to the left, a smaller building in the same stone with a dark tiled roof",A view of the ruins of the church of Christ
20220319_040903,5,65338.jpg,"Nuffield College from the air, facing Oxford Castle","An aerial view of a town; a large grassy mound with two trees to the left; on the far side of the road, two adjoining rectangles of light-coloured stone two-storey buildings with dark tiled roofs, and a tall square stone tower topped with a short metal spire",A view of the temple complex .
20220319_040903,5,65339.jpg,"The pool in the lower quadrangle, looking east towards the upper quadrangle and the hall",A long pool set in a grass lawn; stone buildings of two and three storeys on three sides,A view of the exterior facade of Eldon House .
20220319_040903,5,65340.jpg,"Part of Harrison's first design of 1939; the view from the west end of the lower quadrangle, looking towards the upper quadrangle with the tower over the entrance to the hall","Buildings on three sides of an empty rectangular central area. To left and right, three storeys, with regularly positioned large arched windows and doors at ground level, smaller rectangular windows at first-floor level above each arch, and two or three rectangular windows, smaller still, at second-floor level. There is no visible roof. At the far end, wide steps lead up between buildings of similar height and design, with a central squat tower (octagonal top on a square base) above a large doorway",The immediate aftermath of the bombing of the LNR 's London terminus in April 1941
20220319_040903,5,65341.jpg,"Harrison's second design of 1939, showing the proposed buildings for an institute of social science research on the left (which were never built). Financial constraints led to further changes being made during construction.","An architectural drawing labelled ""Nuffield College in the University of Oxford""; to the right, two connected quadrangles of buildings, with a tower topped by a spire; to the left, facing the buildings across a road, buildings in the same style shaped like a ""Y"" on its side",A 19th-century illustration of Cock Lane . The haunting took place in the three-storey building on the right .
20220319_040903,5,65342.jpg,"View from the tower of Oxford Castle, with the Nuffield flche rising above the tree at left","A scene of rooftops; on the left, a grassed mound with a tree; a rough stone wall in the foreground",A view of the temple complex
20220319_040903,5,65343.jpg,The pool in the upper quadrangle,"A small pool surrounded by paving slabs; a metal abstract sculpture stands in the pool, with a long post topped by a ribbed ""U"" shape in front of a segment of a sphere; behind the pool, a lawn with trees and bushes, and two storey buildings with regular windows and dark tiled roofs","A reconstruction of the Rosetta Stone , as seen in 2007"
20220319_040903,5,65344.jpg,The corner of New Road (right) and Worcester Street (left),"Adjoining buildings at the corner of a road, facing both ways; a mixture of gables and dormer windows at the roofline; built of light-coloured stone, they are two-storey in height below the roofs or gables",A view of the restored Fort Ticonderoga
20220319_040903,5,65345.jpg,"The tower, variously described as ""exciting"", ""mighty"", ""ungainly"", ""clumsy"" and ""grotesque""","A large square tower with regular rows of three windows, topped by a small metal spire",The central tower of the building
20220319_040903,5,65346.jpg,Looking through the west gate into the lower quadrangle,"A large gate of metal bars, within a curved arch of light-coloured stone. Two people in casual clothes look through the gate, through which there is a grassed lawn with a pond, steps at the far end and a stone building with large rectangular windows. On the top of the gate, a shield with a coat of arms surmounted by a helmet.",A surviving English monastic rood screen at St Albans Abbey
20220319_040903,5,65347.jpg,Rooms in the lower quadrangle,"In the foreground, part of the long pool and lawn; behind, a section of a two-storey building in light stone, topped with a dark tiled roof and two chimneys; there are dormer windows in the roof; the windows at ground and first floor level are regular and frequent; an open archway surrounded by vegetation in the centre",The main building of the Maurer School of Law
20220319_040903,5,65364.jpg,"Crispin Freeman, who voiced Electro, sought to reflect the character's declining sanity in his vocal style.",A Caucasian male with dirty blond hair in a white suit.,The series was produced by Motohide Eshiro .
20220319_040903,5,65365.jpg,View north along Route 185 just north of Route 440 in Jersey City,A road sign reading north above a black rectangle with a white oval containing 185 in black numerals. Trees and industrial buildings can be seen in the background.,The approach to Stolpe from the south-east
20220319_040903,5,65369.jpg,Atltico Madrid players in 20132014,Football players posing with children,The final national team at the 2010 IMO
20220319_040903,5,65370.jpg,A street in the Old City,Narrow walled street,The central tower of the cathedral
20220319_040903,5,65371.jpg,Inscribed invocations to Shiva in Sanskrit (left) and the Adi Granth in Punjabi at the Ateshgah of Baku,Stone tablet inscribed in Sanskrit,The inscription on Shakespeare 's monument
20220319_040903,5,65372.jpg,"Petroglyphs in Gobustan National Park date back to 10,000 BC.",Rock carvings of people,Map of the monument
20220319_040903,5,65373.jpg,Palace exterior,"Palace exterior, with a walkway lined with flowers",A replica of the cemetery
20220319_040903,5,65620.jpg,"Still Life: Blue, late 1970s",Still Life painting,The highlighted in blue
20220319_040903,5,65622.jpg, Location of UNESCO World Heritage Sites within the Netherlands,List of World Heritage Sites in the Netherlands is located in Netherlands,The Kingdom of Hungary in the second half of the 13thcentury
20220319_040903,5,65624.jpg,"(from left) Shroff, Chopra, Khan, Sidhwani and Akhtar at promotional event for Don 2 in Mumbai.",Four actors casually dressed and actress in white sleeveless dress,A young boy with her family
20220319_040903,5,65626.jpg,Morning larks may be employed as baristas in coffee shops.,A woman stands behind the counter at a coffee shop. Yellow sunlight streams through the windows behind her.,A young boy with a statue of the film
20220319_040903,5,65641.jpg,Bieber has credited musicians such as Michael Jackson as his biggest influence,Michael Jackson performing,The band 's recordings were the first song to reach number one on the Latin Pop Airplay chart .
20220319_040903,5,65685.jpg,"Led by Rampon, French troops fire from the Monte Negino redoubt in a painting by Ren Thodore Berthon.",Painting shows a man in a blue uniform with white breeches standing on a mountaintop amid a crowd of soldiers. He gestures dramatically with his sword as he holds a French tricolor. Some of the soldiers are firing downhill.,The Battle of San Jacinto
20220319_040903,5,65706.jpg,The light reaction game,Gameplay of the light reaction game.,A screenshot of a typical command system
20220319_040903,5,65707.jpg,A disposable barbecue,"A disposable barbecue, commonly available in supermarkets in the U.K.",Map of the rescue team
20220319_040903,5,65708.jpg,"Lord Westmeath wearing coronation robes, 1911",Monochrome photograph,"The Duke of Buckingham , founder of the Brill Tramway"
20220319_040903,5,65736.jpg,"In an Avro 504L, Flight Lieutenant De La Rue makes the first seaplane landing on the Yarra River, Victoria, June 1920","Three-quarter rear view of biplane on floats, taxiing along a stretch of water towards shore","The XCO-5 , an experimental observation biplane"
20220319_040903,5,65737.jpg,"Air Commodore De La Rue (in braided cap) inspecting RAAF flying school trainees, c. 1941","Two columns of men, some in military uniforms with peaked caps, some in civilian clothes, walking between two rows of troops with forage caps standing to attention with rifles and fixed bayonets, and further rows of troops behind them",A group of Victoria Cross recipients gathered to march in the 1927 Sydney Anzac Day march . Towner is second from right .
20220319_040903,5,65742.jpg,Simple QinQ Example,Example network topology using QinQ.,A map of the Philippines .
20220319_040903,5,65756.jpg,"A copper lamp designed by Dirk Van Erp, displayed at the De Young Museum in San Francisco",Photo of a copper lamp designed by Dirk Van Erp,The Allan Cup was the championship trophy for amateur senior ice hockey in Western Canada .
